u,v,e_type,ts,u_type,v_type,e_idx
270,3028,2,1689505171,1,3,97413
289,2002,2,1689505171,1,3,97414
289,2635,2,1689505171,1,3,97415
289,1562,2,1689505171,1,3,97416
289,2906,2,1689505171,1,3,97417
270,423,2,1689505171,1,3,97418
270,1286,2,1689505171,1,3,97419
32,8606,0,1689506324,1,2,97420
412,8606,1,1689506324,1,2,97421
473,1394,2,1689506348,1,3,97422
282,261,2,1689506348,1,3,97423
473,1211,2,1689506348,1,3,97424
282,2409,2,1689506348,1,3,97425
282,2590,2,1689506348,1,3,97426
473,769,2,1689506348,1,3,97427
473,602,2,1689506348,1,3,97428
282,1572,2,1689506348,1,3,97429
473,1368,2,1689506348,1,3,97430
282,1633,2,1689506348,1,3,97431
110,732,2,1689506656,1,3,97432
445,0,2,1689506656,1,3,97433
445,810,2,1689506656,1,3,97434
445,557,2,1689506656,1,3,97435
445,862,2,1689506656,1,3,97436
445,168,2,1689506656,1,3,97437
110,509,2,1689506656,1,3,97438
110,2242,2,1689506656,1,3,97439
110,1603,2,1689506656,1,3,97440
110,2693,2,1689506656,1,3,97441
321,3755,1,1689506830,1,2,97442
4,3755,0,1689506830,1,2,97443
289,8607,1,1689507272,1,2,97444
270,8607,0,1689507272,1,2,97445
383,10611,0,1689507440,1,2,97446
459,10611,1,1689507440,1,2,97447
473,3911,1,1689507912,1,2,97448
282,3911,0,1689507912,1,2,97449
4,1262,2,1689508122,1,3,97450
4,238,2,1689508122,1,3,97451
4,277,2,1689508122,1,3,97452
321,690,2,1689508122,1,3,97453
321,1969,2,1689508122,1,3,97454
321,2471,2,1689508122,1,3,97455
321,586,2,1689508122,1,3,97456
321,1094,2,1689508122,1,3,97457
4,1353,2,1689508122,1,3,97458
4,79,2,1689508122,1,3,97459
110,8632,0,1689508309,1,2,97460
445,8632,1,1689508309,1,2,97461
128,133,2,1689509448,1,3,97462
302,739,2,1689509448,1,3,97463
302,9,2,1689509448,1,3,97464
302,670,2,1689509448,1,3,97465
128,395,2,1689509448,1,3,97466
128,1905,2,1689509448,1,3,97467
128,235,2,1689509448,1,3,97468
302,2308,2,1689509448,1,3,97469
302,1204,2,1689509448,1,3,97470
128,1683,2,1689509448,1,3,97471
478,521,2,1689509475,1,3,97472
478,840,2,1689509475,1,3,97473
478,3052,2,1689509475,1,3,97474
17,1402,2,1689509475,1,3,97475
17,1078,2,1689509475,1,3,97476
17,1166,2,1689509475,1,3,97477
478,1607,2,1689509475,1,3,97478
17,1057,2,1689509475,1,3,97479
17,1479,2,1689509475,1,3,97480
478,547,2,1689509475,1,3,97481
473,1368,2,1689509571,1,3,97482
282,1572,2,1689509571,1,3,97483
473,1211,2,1689509571,1,3,97484
473,602,2,1689509571,1,3,97485
282,2590,2,1689509571,1,3,97486
473,769,2,1689509571,1,3,97487
473,1394,2,1689509571,1,3,97488
282,261,2,1689509571,1,3,97489
282,1633,2,1689509571,1,3,97490
282,2409,2,1689509571,1,3,97491
4,3756,0,1689509908,1,2,97492
321,3756,1,1689509908,1,2,97493
478,8608,0,1689510859,1,2,97494
17,8608,1,1689510859,1,2,97495
128,10587,1,1689511065,1,2,97496
302,10587,0,1689511065,1,2,97497
282,3912,0,1689511328,1,2,97498
473,3912,1,1689511328,1,2,97499
128,395,2,1689512118,1,3,97500
128,1905,2,1689512118,1,3,97501
128,235,2,1689512118,1,3,97502
128,133,2,1689512118,1,3,97503
128,1683,2,1689512118,1,3,97504
302,670,2,1689512118,1,3,97505
302,1204,2,1689512118,1,3,97506
302,739,2,1689512118,1,3,97507
302,9,2,1689512118,1,3,97508
302,2308,2,1689512118,1,3,97509
337,1242,2,1689512622,1,3,97510
1,2459,2,1689512622,1,3,97511
1,1621,2,1689512622,1,3,97512
1,2909,2,1689512622,1,3,97513
1,2691,2,1689512622,1,3,97514
1,1887,2,1689512622,1,3,97515
337,2883,2,1689512622,1,3,97516
337,1393,2,1689512622,1,3,97517
337,2654,2,1689512622,1,3,97518
337,1768,2,1689512622,1,3,97519
128,10588,1,1689513609,1,2,97520
302,10588,0,1689513609,1,2,97521
337,8609,0,1689514430,1,2,97522
1,8609,1,1689514430,1,2,97523
38,667,2,1689523646,1,3,97524
38,1181,2,1689523646,1,3,97525
38,1407,2,1689523646,1,3,97526
38,1129,2,1689523646,1,3,97527
247,1307,2,1689523646,1,3,97528
247,773,2,1689523646,1,3,97529
247,1746,2,1689523646,1,3,97530
247,349,2,1689523646,1,3,97531
247,2236,2,1689523646,1,3,97532
38,1980,2,1689523646,1,3,97533
285,328,2,1689524546,1,3,97534
285,126,2,1689524546,1,3,97535
285,148,2,1689524546,1,3,97536
285,692,2,1689524546,1,3,97537
281,2686,2,1689524546,1,3,97538
281,1237,2,1689524546,1,3,97539
281,612,2,1689524546,1,3,97540
281,1833,2,1689524546,1,3,97541
281,2287,2,1689524546,1,3,97542
285,2275,2,1689524546,1,3,97543
247,13703,0,1689525419,1,2,97544
38,13703,1,1689525419,1,2,97545
285,10627,1,1689526630,1,2,97546
281,10627,0,1689526630,1,2,97547
38,1129,2,1689526729,1,3,97548
38,1181,2,1689526729,1,3,97549
38,1980,2,1689526729,1,3,97550
38,667,2,1689526729,1,3,97551
247,2236,2,1689526729,1,3,97552
247,349,2,1689526729,1,3,97553
247,1746,2,1689526729,1,3,97554
247,773,2,1689526729,1,3,97555
247,1307,2,1689526729,1,3,97556
38,1407,2,1689526729,1,3,97557
203,828,2,1689528187,1,3,97558
393,2566,2,1689528187,1,3,97559
393,360,2,1689528187,1,3,97560
393,455,2,1689528187,1,3,97561
393,1644,2,1689528187,1,3,97562
393,2134,2,1689528187,1,3,97563
203,1620,2,1689528187,1,3,97564
203,490,2,1689528187,1,3,97565
203,225,2,1689528187,1,3,97566
203,882,2,1689528187,1,3,97567
247,13789,1,1689528307,1,2,97568
38,13789,0,1689528307,1,2,97569
38,667,2,1689529608,1,3,97570
247,1746,2,1689529608,1,3,97571
247,773,2,1689529608,1,3,97572
247,1307,2,1689529608,1,3,97573
38,1129,2,1689529608,1,3,97574
38,1407,2,1689529608,1,3,97575
38,1181,2,1689529608,1,3,97576
38,1980,2,1689529608,1,3,97577
247,349,2,1689529608,1,3,97578
247,2236,2,1689529608,1,3,97579
203,10628,1,1689529699,1,2,97580
393,10628,0,1689529699,1,2,97581
38,13746,0,1689531203,1,2,97582
247,13746,1,1689531203,1,2,97583
287,248,2,1689531550,1,3,97584
287,1672,2,1689531550,1,3,97585
287,2562,2,1689531550,1,3,97586
287,2274,2,1689531550,1,3,97587
390,2109,2,1689531550,1,3,97588
390,1803,2,1689531550,1,3,97589
390,1845,2,1689531550,1,3,97590
390,266,2,1689531550,1,3,97591
390,1050,2,1689531550,1,3,97592
287,2609,2,1689531550,1,3,97593
182,1163,2,1689532925,1,3,97594
182,2520,2,1689532925,1,3,97595
182,468,2,1689532925,1,3,97596
182,1085,2,1689532925,1,3,97597
267,1630,2,1689532925,1,3,97598
267,795,2,1689532925,1,3,97599
182,2111,2,1689532925,1,3,97600
267,1064,2,1689532925,1,3,97601
267,2355,2,1689532925,1,3,97602
267,1908,2,1689532925,1,3,97603
390,10669,1,1689533447,1,2,97604
287,10669,0,1689533447,1,2,97605
182,13704,0,1689534849,1,2,97606
267,13704,1,1689534849,1,2,97607
218,2013,2,1689535117,1,3,97608
218,341,2,1689535117,1,3,97609
218,315,2,1689535117,1,3,97610
212,582,2,1689535117,1,3,97611
212,1486,2,1689535117,1,3,97612
218,1217,2,1689535117,1,3,97613
212,1798,2,1689535117,1,3,97614
212,2395,2,1689535117,1,3,97615
218,1497,2,1689535117,1,3,97616
212,2094,2,1689535117,1,3,97617
182,1085,2,1689536199,1,3,97618
182,2520,2,1689536199,1,3,97619
182,1163,2,1689536199,1,3,97620
182,468,2,1689536199,1,3,97621
267,1630,2,1689536199,1,3,97622
267,795,2,1689536199,1,3,97623
267,1064,2,1689536199,1,3,97624
267,2355,2,1689536199,1,3,97625
267,1908,2,1689536199,1,3,97626
182,2111,2,1689536199,1,3,97627
212,10670,0,1689537225,1,2,97628
218,10670,1,1689537225,1,2,97629
182,13747,0,1689537904,1,2,97630
267,13747,1,1689537904,1,2,97631
316,472,2,1689538025,1,3,97632
316,802,2,1689538025,1,3,97633
316,908,2,1689538025,1,3,97634
316,1457,2,1689538025,1,3,97635
318,1248,2,1689538025,1,3,97636
316,2333,2,1689538025,1,3,97637
318,1693,2,1689538025,1,3,97638
318,1222,2,1689538025,1,3,97639
318,2780,2,1689538025,1,3,97640
318,1461,2,1689538025,1,3,97641
2,2812,2,1689538266,1,3,97642
2,2436,2,1689538266,1,3,97643
2,1270,2,1689538266,1,3,97644
2,2126,2,1689538266,1,3,97645
162,2975,2,1689538266,1,3,97646
2,766,2,1689538266,1,3,97647
162,2148,2,1689538266,1,3,97648
162,2994,2,1689538266,1,3,97649
162,2931,2,1689538266,1,3,97650
162,2306,2,1689538266,1,3,97651
373,1012,2,1689538987,1,3,97652
373,1261,2,1689538987,1,3,97653
373,96,2,1689538987,1,3,97654
373,1061,2,1689538987,1,3,97655
369,2535,2,1689538987,1,3,97656
369,1124,2,1689538987,1,3,97657
369,2638,2,1689538987,1,3,97658
369,2375,2,1689538987,1,3,97659
369,2220,2,1689538987,1,3,97660
373,1561,2,1689538987,1,3,97661
318,10644,1,1689540047,1,2,97662
316,10644,0,1689540047,1,2,97663
162,10643,1,1689540193,1,2,97664
2,10643,0,1689540193,1,2,97665
373,10645,0,1689541057,1,2,97666
369,10645,1,1689541057,1,2,97667
162,2975,2,1689541505,1,3,97668
162,2306,2,1689541505,1,3,97669
162,2148,2,1689541505,1,3,97670
162,2931,2,1689541505,1,3,97671
2,2436,2,1689541505,1,3,97672
2,766,2,1689541505,1,3,97673
2,1270,2,1689541505,1,3,97674
2,2126,2,1689541505,1,3,97675
2,2812,2,1689541505,1,3,97676
162,2994,2,1689541505,1,3,97677
318,2780,2,1689541604,1,3,97678
318,1222,2,1689541604,1,3,97679
318,1461,2,1689541604,1,3,97680
318,1248,2,1689541604,1,3,97681
316,472,2,1689541604,1,3,97682
316,802,2,1689541604,1,3,97683
316,2333,2,1689541604,1,3,97684
316,1457,2,1689541604,1,3,97685
316,908,2,1689541604,1,3,97686
318,1693,2,1689541604,1,3,97687
316,10630,0,1689543082,1,2,97688
318,10630,1,1689543082,1,2,97689
162,10629,1,1689543345,1,2,97690
2,10629,0,1689543345,1,2,97691
452,73,2,1689544943,1,3,97692
452,3037,2,1689544943,1,3,97693
452,2584,2,1689544943,1,3,97694
286,2432,2,1689544943,1,3,97695
286,344,2,1689544943,1,3,97696
286,1537,2,1689544943,1,3,97697
286,332,2,1689544943,1,3,97698
286,513,2,1689544943,1,3,97699
452,2255,2,1689544943,1,3,97700
452,1243,2,1689544943,1,3,97701
308,970,2,1689545154,1,3,97702
308,2517,2,1689545154,1,3,97703
308,823,2,1689545154,1,3,97704
308,371,2,1689545154,1,3,97705
81,2625,2,1689545154,1,3,97706
308,1589,2,1689545154,1,3,97707
81,2056,2,1689545154,1,3,97708
81,955,2,1689545154,1,3,97709
81,1288,2,1689545154,1,3,97710
81,1370,2,1689545154,1,3,97711
286,10671,0,1689546935,1,2,97712
452,10671,1,1689546935,1,2,97713
308,10672,0,1689547813,1,2,97714
81,10672,1,1689547813,1,2,97715
286,332,2,1689548328,1,3,97716
452,1243,2,1689548328,1,3,97717
286,1537,2,1689548328,1,3,97718
286,2432,2,1689548328,1,3,97719
286,513,2,1689548328,1,3,97720
452,2255,2,1689548328,1,3,97721
452,73,2,1689548328,1,3,97722
286,344,2,1689548328,1,3,97723
452,2584,2,1689548328,1,3,97724
452,3037,2,1689548328,1,3,97725
308,371,2,1689549220,1,3,97726
308,823,2,1689549220,1,3,97727
308,2517,2,1689549220,1,3,97728
308,970,2,1689549220,1,3,97729
81,1288,2,1689549220,1,3,97730
81,955,2,1689549220,1,3,97731
308,1589,2,1689549220,1,3,97732
81,1370,2,1689549220,1,3,97733
81,2625,2,1689549220,1,3,97734
81,2056,2,1689549220,1,3,97735
286,10673,0,1689550296,1,2,97736
452,10673,1,1689550296,1,2,97737
308,10646,0,1689550865,1,2,97738
81,10646,1,1689550865,1,2,97739
353,2068,2,1689552756,1,3,97740
423,938,2,1689552756,1,3,97741
423,1741,2,1689552756,1,3,97742
423,3011,2,1689552756,1,3,97743
423,941,2,1689552756,1,3,97744
353,1016,2,1689552756,1,3,97745
353,412,2,1689552756,1,3,97746
423,1186,2,1689552756,1,3,97747
353,522,2,1689552756,1,3,97748
353,188,2,1689552756,1,3,97749
45,2505,2,1689552888,1,3,97750
45,3002,2,1689552888,1,3,97751
45,1198,2,1689552888,1,3,97752
45,898,2,1689552888,1,3,97753
45,1813,2,1689552888,1,3,97754
213,658,2,1689552888,1,3,97755
213,361,2,1689552888,1,3,97756
213,3020,2,1689552888,1,3,97757
213,2599,2,1689552888,1,3,97758
213,1634,2,1689552888,1,3,97759
45,10674,1,1689554526,1,2,97760
213,10674,0,1689554526,1,2,97761
353,10647,0,1689554809,1,2,97762
423,10647,1,1689554809,1,2,97763
353,412,2,1689556247,1,3,97764
353,2068,2,1689556247,1,3,97765
423,941,2,1689556247,1,3,97766
423,3011,2,1689556247,1,3,97767
423,938,2,1689556247,1,3,97768
423,1186,2,1689556247,1,3,97769
353,1016,2,1689556247,1,3,97770
353,522,2,1689556247,1,3,97771
353,188,2,1689556247,1,3,97772
423,1741,2,1689556247,1,3,97773
213,658,2,1689556353,1,3,97774
213,3020,2,1689556353,1,3,97775
213,2599,2,1689556353,1,3,97776
213,1634,2,1689556353,1,3,97777
45,2505,2,1689556353,1,3,97778
45,3002,2,1689556353,1,3,97779
45,1198,2,1689556353,1,3,97780
45,898,2,1689556353,1,3,97781
45,1813,2,1689556353,1,3,97782
213,361,2,1689556353,1,3,97783
213,10648,0,1689557803,1,2,97784
45,10648,1,1689557803,1,2,97785
423,10631,0,1689558258,1,2,97786
353,10631,1,1689558258,1,2,97787
213,1634,2,1689559182,1,3,97788
45,898,2,1689559182,1,3,97789
213,3020,2,1689559182,1,3,97790
45,1813,2,1689559182,1,3,97791
213,658,2,1689559182,1,3,97792
213,361,2,1689559182,1,3,97793
45,2505,2,1689559182,1,3,97794
213,2599,2,1689559182,1,3,97795
45,1198,2,1689559182,1,3,97796
45,3002,2,1689559182,1,3,97797
213,10632,1,1689561131,1,2,97798
45,10632,0,1689561131,1,2,97799
45,1198,2,1689562654,1,3,97800
45,898,2,1689562654,1,3,97801
45,1813,2,1689562654,1,3,97802
45,2505,2,1689562654,1,3,97803
213,1634,2,1689562654,1,3,97804
213,2599,2,1689562654,1,3,97805
213,3020,2,1689562654,1,3,97806
213,361,2,1689562654,1,3,97807
213,658,2,1689562654,1,3,97808
45,3002,2,1689562654,1,3,97809
45,10633,1,1689565124,1,2,97810
213,10633,0,1689565124,1,2,97811
246,742,2,1689570424,1,3,97812
96,1081,2,1689570424,1,3,97813
246,1788,2,1689570424,1,3,97814
96,2705,2,1689570424,1,3,97815
96,1060,2,1689570424,1,3,97816
96,203,2,1689570424,1,3,97817
96,387,2,1689570424,1,3,97818
246,1765,2,1689570424,1,3,97819
246,1763,2,1689570424,1,3,97820
246,2910,2,1689570424,1,3,97821
96,8552,0,1689572071,1,2,97822
246,8552,1,1689572071,1,2,97823
246,2910,2,1689573389,1,3,97824
246,742,2,1689573389,1,3,97825
246,1763,2,1689573389,1,3,97826
246,1788,2,1689573389,1,3,97827
96,2118,2,1689573389,1,3,97828
246,1765,2,1689573389,1,3,97829
96,1060,2,1689573389,1,3,97830
96,387,2,1689573389,1,3,97831
96,203,2,1689573389,1,3,97832
96,2705,2,1689573389,1,3,97833
453,2579,2,1689574429,1,3,97834
453,2027,2,1689574429,1,3,97835
453,1311,2,1689574429,1,3,97836
120,2391,2,1689574429,1,3,97837
120,2951,2,1689574429,1,3,97838
120,2001,2,1689574429,1,3,97839
120,567,2,1689574429,1,3,97840
120,2115,2,1689574429,1,3,97841
453,2568,2,1689574429,1,3,97842
453,2778,2,1689574429,1,3,97843
246,8553,0,1689575129,1,2,97844
96,8553,1,1689575129,1,2,97845
246,1788,2,1689576337,1,3,97846
246,2910,2,1689576337,1,3,97847
246,1763,2,1689576337,1,3,97848
246,1765,2,1689576337,1,3,97849
96,2118,2,1689576337,1,3,97850
96,2705,2,1689576337,1,3,97851
96,1060,2,1689576337,1,3,97852
453,3757,1,1689576337,1,2,97853
96,387,2,1689576337,1,3,97854
246,742,2,1689576337,1,3,97855
120,3757,0,1689576337,1,2,97856
96,203,2,1689576337,1,3,97857
23,67,2,1689577770,1,3,97858
23,2711,2,1689577770,1,3,97859
23,2648,2,1689577770,1,3,97860
23,1364,2,1689577770,1,3,97861
402,252,2,1689577770,1,3,97862
402,2495,2,1689577770,1,3,97863
402,1309,2,1689577770,1,3,97864
402,1875,2,1689577770,1,3,97865
402,1604,2,1689577770,1,3,97866
23,2752,2,1689577770,1,3,97867
453,1311,2,1689577878,1,3,97868
453,2778,2,1689577878,1,3,97869
453,2027,2,1689577878,1,3,97870
453,2579,2,1689577878,1,3,97871
453,2568,2,1689577878,1,3,97872
120,2115,2,1689577878,1,3,97873
120,2391,2,1689577878,1,3,97874
120,2951,2,1689577878,1,3,97875
120,2001,2,1689577878,1,3,97876
120,567,2,1689577878,1,3,97877
96,8554,0,1689578593,1,2,97878
246,8554,1,1689578593,1,2,97879
120,3758,0,1689579198,1,2,97880
453,3758,1,1689579198,1,2,97881
402,10634,0,1689579823,1,2,97882
23,10634,1,1689579823,1,2,97883
23,2752,2,1689581121,1,3,97884
23,2648,2,1689581121,1,3,97885
23,1364,2,1689581121,1,3,97886
402,252,2,1689581121,1,3,97887
402,2495,2,1689581121,1,3,97888
402,1309,2,1689581121,1,3,97889
402,1604,2,1689581121,1,3,97890
23,2711,2,1689581121,1,3,97891
23,67,2,1689581121,1,3,97892
402,1875,2,1689581121,1,3,97893
156,2669,2,1689581842,1,3,97894
156,1168,2,1689581842,1,3,97895
156,95,2,1689581842,1,3,97896
284,1226,2,1689581842,1,3,97897
284,847,2,1689581842,1,3,97898
156,414,2,1689581842,1,3,97899
284,807,2,1689581842,1,3,97900
284,895,2,1689581842,1,3,97901
156,1244,2,1689581842,1,3,97902
284,1893,2,1689581842,1,3,97903
188,887,2,1689581983,1,3,97904
188,1231,2,1689581983,1,3,97905
188,1095,2,1689581983,1,3,97906
188,590,2,1689581983,1,3,97907
265,1426,2,1689581983,1,3,97908
265,1668,2,1689581983,1,3,97909
265,464,2,1689581983,1,3,97910
265,1408,2,1689581983,1,3,97911
188,1128,2,1689581983,1,3,97912
265,630,2,1689581983,1,3,97913
23,10675,1,1689582594,1,2,97914
402,10675,0,1689582594,1,2,97915
188,8610,0,1689583493,1,2,97916
265,8610,1,1689583493,1,2,97917
156,3759,0,1689583636,1,2,97918
284,3759,1,1689583636,1,2,97919
188,1095,2,1689584638,1,3,97920
188,1281,2,1689584638,1,3,97921
188,887,2,1689584638,1,3,97922
188,590,2,1689584638,1,3,97923
188,1128,2,1689584638,1,3,97924
265,630,2,1689584638,1,3,97925
265,1408,2,1689584638,1,3,97926
265,464,2,1689584638,1,3,97927
265,1668,2,1689584638,1,3,97928
265,1426,2,1689584638,1,3,97929
156,1168,2,1689584912,1,3,97930
284,1893,2,1689584912,1,3,97931
284,847,2,1689584912,1,3,97932
284,1226,2,1689584912,1,3,97933
284,895,2,1689584912,1,3,97934
284,807,2,1689584912,1,3,97935
156,414,2,1689584912,1,3,97936
156,2669,2,1689584912,1,3,97937
156,1244,2,1689584912,1,3,97938
156,95,2,1689584912,1,3,97939
194,560,2,1689585265,1,3,97940
194,2981,2,1689585265,1,3,97941
194,476,2,1689585265,1,3,97942
194,2080,2,1689585265,1,3,97943
251,2319,2,1689585265,1,3,97944
251,438,2,1689585265,1,3,97945
251,723,2,1689585265,1,3,97946
251,2171,2,1689585265,1,3,97947
194,2870,2,1689585265,1,3,97948
251,171,2,1689585265,1,3,97949
284,3760,1,1689586332,1,2,97950
156,3760,0,1689586332,1,2,97951
188,8555,0,1689586462,1,2,97952
265,8555,1,1689586462,1,2,97953
251,3913,1,1689586982,1,2,97954
194,3913,0,1689586982,1,2,97955
194,2870,2,1689588217,1,3,97956
251,438,2,1689588217,1,3,97957
251,723,2,1689588217,1,3,97958
251,2171,2,1689588217,1,3,97959
251,171,2,1689588217,1,3,97960
251,2319,2,1689588217,1,3,97961
194,2080,2,1689588217,1,3,97962
194,476,2,1689588217,1,3,97963
194,2981,2,1689588217,1,3,97964
194,560,2,1689588217,1,3,97965
64,298,2,1689588737,1,3,97966
136,1069,2,1689588737,1,3,97967
136,400,2,1689588737,1,3,97968
136,2016,2,1689588737,1,3,97969
136,1109,2,1689588737,1,3,97970
64,146,2,1689588737,1,3,97971
64,1854,2,1689588737,1,3,97972
64,2425,2,1689588737,1,3,97973
136,930,2,1689588737,1,3,97974
64,2237,2,1689588737,1,3,97975
224,2318,2,1689589100,1,3,97976
224,2802,2,1689589100,1,3,97977
263,1735,2,1689589100,1,3,97978
263,413,2,1689589100,1,3,97979
263,427,2,1689589100,1,3,97980
263,2406,2,1689589100,1,3,97981
224,2528,2,1689589100,1,3,97982
263,2057,2,1689589100,1,3,97983
224,2310,2,1689589100,1,3,97984
224,2637,2,1689589100,1,3,97985
449,2065,2,1689589602,1,3,97986
449,2558,2,1689589602,1,3,97987
449,278,2,1689589602,1,3,97988
88,495,2,1689589602,1,3,97989
88,1239,2,1689589602,1,3,97990
88,2798,2,1689589602,1,3,97991
88,809,2,1689589602,1,3,97992
88,1195,2,1689589602,1,3,97993
449,2681,2,1689589602,1,3,97994
449,684,2,1689589602,1,3,97995
251,3914,1,1689589893,1,2,97996
194,3914,0,1689589893,1,2,97997
136,3761,1,1689590337,1,2,97998
64,3761,0,1689590337,1,2,97999
224,10676,1,1689590573,1,2,98000
263,10676,0,1689590573,1,2,98001
449,8633,1,1689591532,1,2,98002
88,8633,0,1689591532,1,2,98003
136,2016,2,1689591639,1,3,98004
136,1109,2,1689591639,1,3,98005
136,930,2,1689591639,1,3,98006
64,2237,2,1689591639,1,3,98007
64,1854,2,1689591639,1,3,98008
64,2425,2,1689591639,1,3,98009
64,146,2,1689591639,1,3,98010
64,298,2,1689591639,1,3,98011
136,400,2,1689591639,1,3,98012
136,1069,2,1689591639,1,3,98013
224,2802,2,1689591954,1,3,98014
224,2318,2,1689591954,1,3,98015
224,2528,2,1689591954,1,3,98016
224,2637,2,1689591954,1,3,98017
263,2406,2,1689591954,1,3,98018
263,427,2,1689591954,1,3,98019
263,413,2,1689591954,1,3,98020
263,1735,2,1689591954,1,3,98021
263,2057,2,1689591954,1,3,98022
224,2310,2,1689591954,1,3,98023
88,495,2,1689592581,1,3,98024
88,1239,2,1689592581,1,3,98025
88,2798,2,1689592581,1,3,98026
88,809,2,1689592581,1,3,98027
88,1195,2,1689592581,1,3,98028
449,2681,2,1689592581,1,3,98029
449,2065,2,1689592581,1,3,98030
449,684,2,1689592581,1,3,98031
449,278,2,1689592581,1,3,98032
449,2558,2,1689592581,1,3,98033
197,1089,2,1689592644,1,3,98034
197,674,2,1689592644,1,3,98035
197,2277,2,1689592644,1,3,98036
197,721,2,1689592644,1,3,98037
197,1196,2,1689592644,1,3,98038
12,2927,2,1689592644,1,3,98039
12,1708,2,1689592644,1,3,98040
12,2872,2,1689592644,1,3,98041
12,1023,2,1689592644,1,3,98042
12,2259,2,1689592644,1,3,98043
263,10677,0,1689593643,1,2,98044
224,10677,1,1689593643,1,2,98045
136,3762,0,1689593805,1,2,98046
64,3762,1,1689593805,1,2,98047
449,8556,0,1689594242,1,2,98048
88,8556,1,1689594242,1,2,98049
12,3915,0,1689594853,1,2,98050
197,3915,1,1689594853,1,2,98051
64,298,2,1689595029,1,3,98052
64,146,2,1689595029,1,3,98053
64,2425,2,1689595029,1,3,98054
64,2237,2,1689595029,1,3,98055
64,1854,2,1689595029,1,3,98056
136,930,2,1689595029,1,3,98057
136,2016,2,1689595029,1,3,98058
136,400,2,1689595029,1,3,98059
136,1069,2,1689595029,1,3,98060
136,1109,2,1689595029,1,3,98061
449,2681,2,1689595367,1,3,98062
88,1195,2,1689595367,1,3,98063
449,2065,2,1689595367,1,3,98064
88,2798,2,1689595367,1,3,98065
88,809,2,1689595367,1,3,98066
88,1239,2,1689595367,1,3,98067
449,278,2,1689595367,1,3,98068
88,495,2,1689595367,1,3,98069
449,684,2,1689595367,1,3,98070
449,2558,2,1689595367,1,3,98071
12,2927,2,1689596171,1,3,98072
12,2259,2,1689596171,1,3,98073
12,1708,2,1689596171,1,3,98074
12,2872,2,1689596171,1,3,98075
197,674,2,1689596171,1,3,98076
197,1196,2,1689596171,1,3,98077
197,721,2,1689596171,1,3,98078
197,2277,2,1689596171,1,3,98079
197,1089,2,1689596171,1,3,98080
12,1023,2,1689596171,1,3,98081
449,8611,0,1689596988,1,2,98082
88,8611,1,1689596988,1,2,98083
136,3763,1,1689597162,1,2,98084
64,3763,0,1689597162,1,2,98085
12,3916,0,1689597643,1,2,98086
197,3916,1,1689597643,1,2,98087
473,769,2,1689599812,1,3,98088
473,1211,2,1689599812,1,3,98089
473,602,2,1689599812,1,3,98090
473,1368,2,1689599812,1,3,98091
473,1394,2,1689599812,1,3,98092
